Time,v1,Lat1,Lon1,x1,y1,v2,Lat2,Lon2,x2,y2,v3,Lat3,Lon3,x3,y3,IVS1,IVS2,Driver1,Driver2,Driver3,segment
57682.4,29.35359787410189,0.7838472598661932,0.1468757036893637,13496.792139030766,-9422.715967248354,30.23499999247964,0.7838455673640414,0.146867840380178,13461.65302164714,-9422.783574418268,29.819012175730467,0.7838442286411337,0.1468611918894381,13431.581160156924,-9422.594736311326,32.69923312299629,26.75999876970921,Human,ACC,ACC,9
57682.5,29.31047223704164,0.7838473859999497,0.1468763269997513,13499.724921215135,-9422.714980199946,30.252073874648445,0.7838456969466931,0.1468684858843766,13464.68798292831,-9422.78903070411,29.83111841142795,0.7838443581772879,0.1468618282104754,13434.576113515468,-9422.589167178707,32.59726461407276,26.800020860953584,Human,ACC,ACC,9
57682.6,29.268056815738078,0.7838475114258556,0.1468769501115132,13502.654854060453,-9422.71776819986,30.265560606310505,0.7838458265578572,0.1468691316578651,13467.724168801886,-9422.79464841023,29.84297611008907,0.7838444874469793,0.1468624646166455,13437.570967141868,-9422.58532697109,32.491127486695625,26.8413683130834,Human,ACC,ACC,9
57699.4,32.971459652647226,0.7838705330688678,0.1469878043459542,14000.010608464909,-9247.122403616251,31.06913089816857,0.7838689611854294,0.1469807545439834,13968.521288495644,-9247.393965658217,30.35046916896439,0.7838678716341718,0.1469748950997717,13942.015615444478,-9246.985959749487,28.94762059482813,22.90268945220117,Human,ACC,ACC,10
57699.5,32.994244174787,0.7838706731215331,0.1469885133741227,14003.34068322884,-9247.141588419763,31.015918013099107,0.7838690945539206,0.1469814046810044,13971.583076924304,-9247.38187334528,30.280461969463754,0.78386800061591,0.1469755388788351,13945.041886171946,-9246.992634007998,29.21455706605381,22.93780377613605,Human,ACC,ACC,10
57699.6,33.01241443396095,0.7838708109999449,0.1469892239997144,14006.673955167576,-9247.17602585315,30.96824986235108,0.7838692280257379,0.1469820536275264,13974.639852308768,-9247.367659597136,30.216294943672597,0.7838681289035017,0.1469761813571123,13948.061278413434,-9247.001938820882,29.489139069290232,22.974702353290105,Human,ACC,ACC,10
57699.7,33.024402200261285,0.7838709470757262,0.1469899359963556,14010.009979237593,-9247.223301597378,30.925924156922,0.7838693616099984,0.1469827018206976,13977.693534299275,-9247.351811140603,30.158284602391344,0.7838682566830457,0.1469768229405137,13951.075886678895,-9247.013241315017,29.76918767846975,23.01324401098175,Human,ACC,ACC,10
57699.8,33.032190719453034,0.7838710837661594,0.1469906481500076,14013.347533764996,-9247.267337926003,30.88873860780939,0.7838694953158191,0.1469833496976667,13980.746042546036,-9247.334814702512,30.1067474564204,0.7838683841406416,0.1469774640349499,13954.087805478299,-9247.02590861726,30.05215730526103,23.05328476194205,Human,ACC,ACC,10
57699.9,33.03865110728861,0.7838712239999427,0.146991358999715,14016.685202918057,-9247.288641256637,30.8564909260108,0.7838696291523168,0.1469839976955821,13983.799296699282,-9247.31715700967,30.062000016560184,0.7838685114623888,0.1469781050463313,13957.099129321594,-9247.039307854488,30.335277098225145,23.094676558119563,Human,ACC,ACC,10
57700.0,33.04597095074173,0.7838713698004217,0.1469920673635806,14020.021286839876,-9247.273471322307,30.82897882252375,0.7838697631286089,0.1469846462515923,13986.855216409229,-9247.299324788904,30.02409330364107,0.7838686387741466,0.1469787462718209,13960.111374187285,-9247.053040101724,30.61524496502816,23.137841374459228,Human,ACC,ACC,10
57700.1,33.053603718377985,0.7838715195695289,0.1469927731759401,14023.352949571447,-9247.231101145479,30.80600000834577,0.7838698972538121,0.1469852958028458,13989.915721326106,-9247.281804767032,29.99201637733418,0.7838687659608162,0.1469793875735916,13963.123741925223,-9247.067642227823,30.887012907242397,23.18549772285776,Human,ACC,ACC,10
57700.2,33.06031934833773,0.7838716708038425,0.146993476650188,14026.677071127926,-9247.176557077906,30.787310537046537,0.7838700315275673,0.1469859466410973,13992.982080454454,-9247.264960140268,29.964492806701077,0.7838688928470587,0.1469800287050681,13966.134855852413,-9247.083885050353,31.145786564214355,23.24028778698052,Human,ACC,ACC,10
57700.3,33.06488777876127,0.7838718209999401,0.1469941779997187,14029.99053152446,-9247.12486547134,30.77249983228353,0.7838701659116125,0.1469865984765256,13996.052960212934,-9247.248659981773,29.94024616080329,0.7838690192575357,0.1469806694196755,13969.143339285849,-9247.102539386891,31.389339223473648,23.30224773802433,Human,ACC,ACC,10
57700.4,33.06666604021035,0.7838719682429343,0.1469948776345072,14033.291994006544,-9247.087915162168,30.761115660186,0.7838703003582094,0.1469872508739153,13999.126376372975,-9247.232649833817,29.918000008702368,0.7838691450169082,0.1469813094708385,13972.147815542528,-9247.124376055013,31.6179289736915,23.370766697174638,Human,ACC,ACC,10
57700.5,33.06735953576164,0.7838721129720752,0.1469955767508508,14036.587254749722,-9247.065044910258,30.752705786883155,0.7838704348196194,0.1469879033980509,14002.200344705983,-9247.216675238646,29.896764709313025,0.7838692700478596,0.1469819486811517,13975.147378471223,-9247.149649697902,31.83932878316516,23.44477406563564,Human,ACC,ACC,10
57700.6,33.06926076232777,0.7838722562151492,0.146996276741628,14039.8838931642,-9247.052455952535,30.746817978504247,0.7838705692481045,0.1469885556137174,14005.272880983384,-9247.200481738533,29.87669778234452,0.7838693946651634,0.1469825871498872,13978.143004050007,-9247.176550258722,32.063208034669074,23.521336021758135,Human,ACC,ACC,10
57700.7,33.07466221682135,0.7838723989999427,0.1469969789997173,14043.189488660177,-9247.046349525936,30.743000001178533,0.7838707035959265,0.1469892070856991,14008.342000976589,-9247.183814875725,29.85824353805026,0.783869519281615,0.1469832250454869,13981.136138789852,-9247.202751505003,32.2992437260568,23.59704181378743,Human,ACC,ACC,10
57700.8,33.08494677487316,0.7838725421024904,0.1469976845029498,14046.509424901204,-9247.043709360607,30.74078258589837,0.7838708378121693,0.1469898575294284,14011.40637431154,-9247.166630509177,29.84184628668365,0.7838696443100103,0.1469838625363925,13984.128229201742,-9247.225927204272,32.55424677205791,23.66912260023921,Human,ACC,ACC,10
57700.9,33.09785882260324,0.7838726852918215,0.1469983925689657,14049.840302553623,-9247.044649163257,30.73962832302676,0.7838709718332058,0.1469905072629285,14014.467286035426,-9247.149725765545,29.827950338498106,0.7838697701631447,0.146984499791046,13987.120721796655,-9247.243751124064,32.82356292319787,23.73741476580866,Human,ACC,ACC,10
57701.0,33.11023312265823,0.7838728280852134,0.1469991021003568,14053.176526531868,-9247.050065135698,30.73898276774873,0.7838711055922313,0.1469911567548706,14017.52667505154,-9247.134108088701,29.817000003747005,0.7838698972538146,0.1469851369778891,13990.115063085565,-9247.2538970319,33.0996718880877,23.80239620746561,Human,ACC,ACC,10
57701.1,33.11890443768469,0.7838729699999433,0.1469998119997149,14056.512501750345,-9247.06085347972,30.73829147524936,0.7838712390224412,0.1469918064739262,14020.586480263171,-9247.120784922505,29.809328309210496,0.7838700258571241,0.1469857742324313,13993.112318130596,-9247.254843230443,33.37505309667634,23.864919833993486,Human,ACC,ACC,10
57701.2,33.121813682253496,0.7838731108311342,0.1470005213676171,14059.844014724904,-9247.076621146018,30.73700000071371,0.7838713720570305,0.1469924568887663,14023.648640573605,-9247.110763710809,29.80482314723925,0.7838701556974125,0.1469864115584526,13996.112026196648,-9247.248286166738,33.64360118784107,23.92736668348461,Human,ACC,ACC,10
57701.3,33.12132638396365,0.7838732514852946,0.147001230096582,14063.172378383784,-9247.091818074594,30.73470853611455,0.7838715046579957,0.1469931083196215,14026.714494576683,-9247.104686577137,29.80326112644249,0.7838702863613282,0.1469870489268006,13999.113345098838,-9247.2367268249,33.90545506728371,23.991910301190583,Human,ACC,ACC,10
57701.4,33.12091422500403,0.7838733931467791,0.1470019382771135,14066.50028725999,-9247.09960495122,30.731635821321035,0.7838716369025376,0.146993760492958,14029.78297962552,-9247.101734361853,29.80441885542945,0.7838704174355191,0.1469876863083228,14002.115432652294,-9247.222666189045,34.16451382499973,24.05832828920144,Human,ACC,ACC,10
57701.5,33.12404888756353,0.7838735369999416,0.1470026459997157,14069.830435886528,-9247.09314246167,30.72815523336284,0.7838717688966581,0.146994412986801,14032.852432762347,-9247.100722584115,29.808072942809364,0.7838705485066332,0.1469883236738668,14005.117446672135,-9247.208605243293,34.42526335216088,24.12579689305734,Human,ACC,ACC,10
57701.6,33.13307440797681,0.7838736836976299,0.1470033533842491,14073.164641433375,-9247.068858212715,30.72464014926959,0.7838719007463593,0.1469950653791757,14035.921191029398,-9247.100466763075,29.81399999719143,0.7838706791613186,0.1469889609942799,14008.118544973491,-9247.197044971748,34.69124316629056,24.193487049925324,Human,ACC,ACC,10
57701.7,33.145824233725946,0.7838738317666568,0.1470040606679991,14076.501211614188,-9247.036247510805,30.721463946070948,0.7838720325576429,0.1469957172481071,14038.98759146888,-9247.09978241788,29.821880401750988,0.7838708090679581,0.1469895982366301,14011.11801052553,-9247.18998019255,34.96216147302816,24.26044073967607,Human,ACC,ACC,10
57701.8,33.15900416372098,0.7838739792023263,0.1470047681176072,14079.837576777483,-9247.008072591272,30.71900000079658,0.7838721644365113,0.1469963681716204,14042.04997112303,-9247.097485067681,29.831009637463712,0.7838709382218764,0.1469902353528651,14014.115626914247,-9247.18738105744,35.236744818482165,24.325204629769267,Human,ACC,ACC,10
57701.9,33.169319996871856,0.7838741239999426,0.1470054759997154,14083.171167271792,-9246.99709568943,30.717818231498622,0.7838722964678589,0.1469970179068649,14045.107413564285,-9247.092745559165,29.840586959639356,0.7838710667001323,0.146990872291153,14017.111302879995,-9247.188711550963,35.51296040016369,24.38695263954993,Human,ACC,ACC,10
57702.0,33.17432582119307,0.7838742648311215,0.1470061844530551,14086.500076414311,-9247.011706771613,30.71927472126647,0.7838724286521522,0.1469976669274886,14048.16198848955,-9247.08615605092,29.84981162358768,0.7838711945797852,0.1469915089996616,14020.104947163114,-9247.193435657657,35.78662814895246,24.447852631520856,Human,ACC,ACC,10
57702.1,33.17496888520676,0.7838744030727288,0.1470068931047157,14089.825049400177,-9247.042806707115,30.72492209468564,0.7838725609687504,0.1469983158862637,14051.216512127743,-9247.0786640299,29.85788288461843,0.7838713219378948,0.146992145426559,14023.096468503962,-9247.201017362073,36.05598882593901,24.510821175840764,Human,ACC,ACC,10
